COUNTY,SURVY_YYYYMM,SURVY_QUESTN_SHORT_DESC,SURVY_QUESTN_LONG_DESC,QUESTION_NUM,Q1_RESP_COUNT,Q2_RESP_COUNT,Q3_RESP_COUNT,Q4_RESP_COUNT,Q5_RESP_COUNT,Q6_RESP_COUNT,Q7_RESP_COUNT,Q8_RESP_COUNT,Q9_RESP_COUNT,Q10_RESP_COUNT,ETL_RUN_TIMESTAMP
Hamilton,201808,Actively seeking work last 4 weeks,"During the last 4 weeks, have you been actively looking for work?",9,0,0,0,0,0,0,0,0,8,2,2021.03.29 09:03:20.985000000
Hancock,202103,Actively seeking work last 4 weeks,"During the last 4 weeks, have you been actively looking for work?",9,0,0,0,0,0,0,0,0,1,0,2021.03.29 09:03:20.985000000
Hancock,202101,Actively seeking work last 4 weeks,"During the last 4 weeks, have you been actively looking for work?",9,0,0,0,0,0,0,0,0,2,1,2021.03.29 09:03:20.985000000
Hancock,202012,Actively seeking work last 4 weeks,"During the last 4 weeks, have you been actively looking for work?",9,0,0,0,0,0,0,0,0,2,0,2021.03.29 09:03:20.985000000
Hancock,202011,Actively seeking work last 4 weeks,"During the last 4 weeks, have you been actively looking for work?",9,0,0,0,0,0,0,0,0,4,1,2021.03.29 09:03:20.985000000
Hancock,202010,Actively seeking work last 4 weeks,"During the last 4 weeks, have you been actively looking for work?",9,0,0,0,0,0,0,0,0,1,1,2021.03.29 09:03:20.985000000
Hancock,202009,Actively seeking work last 4 weeks,"During the last 4 weeks, have you been actively looking for work?",9,0,0,0,0,0,0,0,0,3,1,2021.03.29 09:03:20.985000000
Hancock,202008,Actively seeking work last 4 weeks,"During the last 4 weeks, have you been actively looking for work?",9,0,0,0,0,0,0,0,0,2,1,2021.03.29 09:03:20.985000000
Hancock,202007,Actively seeking work last 4 weeks,"During the last 4 weeks, have you been actively looking for work?",9,0,0,0,0,0,0,0,0,5,0,2021.03.29 09:03:20.985000000
Hancock,202006,Actively seeking work last 4 weeks,"During the last 4 weeks, have you been actively looking for work?",9,0,0,0,0,0,0,0,0,2,1,2021.03.29 09:03:20.985000000
Hancock,202005,Actively seeking work last 4 weeks,"During the last 4 weeks, have you been actively looking for work?",9,0,0,0,0,0,0,0,0,5,1,2021.03.29 09:03:20.985000000
Hancock,202004,Actively seeking work last 4 weeks,"During the last 4 weeks, have you been actively looking for work?",9,0,0,0,0,0,0,0,0,5,1,2021.03.29 09:03:20.985000000
Hancock,202003,Need help reading hospital materials,Do you ever need help reading hospital materials?  (Medical),7,0,0,0,0,0,0,1,0,0,1,2021.03.29 09:03:20.985000000
Hancock,202003,Actively seeking work last 4 weeks,"During the last 4 weeks, have you been actively looking for work?",9,0,0,0,0,0,0,0,0,5,2,2021.03.29 09:03:20.985000000
Hancock,202001,Actively seeking work last 4 weeks,"During the last 4 weeks, have you been actively looking for work?",9,0,0,0,0,0,0,0,0,4,1,2021.03.29 09:03:20.985000000
Hancock,201908,Actively seeking work last 4 weeks,"During the last 4 weeks, have you been actively looking for work?",9,0,0,0,0,0,0,0,0,1,0,2021.03.29 09:03:20.985000000
Hancock,201907,Actively seeking work last 4 weeks,"During the last 4 weeks, have you been actively looking for work?",9,0,0,0,0,0,0,0,0,1,0,2021.03.29 09:03:20.985000000
Hancock,201906,Actively seeking work last 4 weeks,"During the last 4 weeks, have you been actively looking for work?",9,0,0,0,0,0,0,0,0,1,0,2021.03.29 09:03:20.985000000
Hancock,201905,Need help reading hospital materials,Do you ever need help reading hospital materials?  (Medical),7,0,0,0,0,0,0,1,0,0,1,2021.03.29 09:03:20.985000000
Hancock,201812,Actively seeking work last 4 weeks,"During the last 4 weeks, have you been actively looking for work?",9,0,0,0,0,0,0,0,0,3,1,2021.03.29 09:03:20.985000000
Hancock,201811,Actively seeking work last 4 weeks,"During the last 4 weeks, have you been actively looking for work?",9,0,0,0,0,0,0,0,0,5,2,2021.03.29 09:03:20.985000000
Hancock,201810,Actively seeking work last 4 weeks,"During the last 4 weeks, have you been actively looking for work?",9,0,0,0,0,0,0,0,0,1,1,2021.03.29 09:03:20.985000000
Hancock,201808,Actively seeking work last 4 weeks,"During the last 4 weeks, have you been actively looking for work?",9,0,0,0,0,0,0,0,0,3,2,2021.03.29 09:03:20.985000000
Harrison,202102,Actively seeking work last 4 weeks,"During the last 4 weeks, have you been actively looking for work?",9,0,0,0,0,0,0,0,0,1,0,2021.03.29 09:03:20.985000000
Harrison,202101,Actively seeking work last 4 weeks,"During the last 4 weeks, have you been actively looking for work?",9,0,0,0,0,0,0,0,0,1,1,2021.03.29 09:03:20.985000000
Harrison,202011,Actively seeking work last 4 weeks,"During the last 4 weeks, have you been actively looking for work?",9,0,0,0,0,0,0,0,0,2,1,2021.03.29 09:03:20.985000000
Harrison,202010,Actively seeking work last 4 weeks,"During the last 4 weeks, have you been actively looking for work?",9,0,0,0,0,0,0,0,0,4,1,2021.03.29 09:03:20.985000000
Harrison,202008,Actively seeking work last 4 weeks,"During the last 4 weeks, have you been actively looking for work?",9,0,0,0,0,0,0,0,0,3,0,2021.03.29 09:03:20.985000000
Harrison,202007,Actively seeking work last 4 weeks,"During the last 4 weeks, have you been actively looking for work?",9,0,0,0,0,0,0,0,0,5,0,2021.03.29 09:03:20.985000000
Harrison,202006,Actively seeking work last 4 weeks,"During the last 4 weeks, have you been actively looking for work?",9,0,0,0,0,0,0,0,0,2,0,2021.03.29 09:03:20.985000000
Harrison,202004,Actively seeking work last 4 weeks,"During the last 4 weeks, have you been actively looking for work?",9,0,0,0,0,0,0,0,0,5,1,2021.03.29 09:03:20.985000000
Harrison,202003,Actively seeking work last 4 weeks,"During the last 4 weeks, have you been actively looking for work?",9,0,0,0,0,0,0,0,0,1,0,2021.03.29 09:03:20.985000000
Harrison,202001,Actively seeking work last 4 weeks,"During the last 4 weeks, have you been actively looking for work?",9,0,0,0,0,0,0,0,0,4,2,2021.03.29 09:03:20.985000000
Harrison,201911,Actively seeking work last 4 weeks,"During the last 4 weeks, have you been actively looking for work?",9,0,0,0,0,0,0,0,0,1,0,2021.03.29 09:03:20.985000000
Harrison,201910,Actively seeking work last 4 weeks,"During the last 4 weeks, have you been actively looking for work?",9,0,0,0,0,0,0,0,0,3,0,2021.03.29 09:03:20.985000000
Harrison,201908,Need help reading hospital materials,Do you ever need help reading hospital materials?  (Medical),7,0,0,0,0,0,0,1,0,0,1,2021.03.29 09:03:20.985000000
Harrison,201907,Actively seeking work last 4 weeks,"During the last 4 weeks, have you been actively looking for work?",9,0,0,0,0,0,0,0,0,2,1,2021.03.29 09:03:20.985000000
Harrison,201906,Need help reading hospital materials,Do you ever need help reading hospital materials?  (Medical),7,0,0,0,0,0,0,1,0,0,1,2021.03.29 09:03:20.985000000
Harrison,201904,Need help reading hospital materials,Do you ever need help reading hospital materials?  (Medical),7,0,0,0,0,0,0,1,0,0,1,2021.03.29 09:03:20.985000000
Harrison,201811,Actively seeking work last 4 weeks,"During the last 4 weeks, have you been actively looking for work?",9,0,0,0,0,0,0,0,0,1,1,2021.03.29 09:03:20.985000000
Harrison,201810,Actively seeking work last 4 weeks,"During the last 4 weeks, have you been actively looking for work?",9,0,0,0,0,0,0,0,0,2,1,2021.03.29 09:03:20.985000000
Harrison,201809,Actively seeking work last 4 weeks,"During the last 4 weeks, have you been actively looking for work?",9,0,0,0,0,0,0,0,0,5,2,2021.03.29 09:03:20.985000000
Harrison,201808,Actively seeking work last 4 weeks,"During the last 4 weeks, have you been actively looking for work?",9,0,0,0,0,0,0,0,0,1,1,2021.03.29 09:03:20.985000000
Hendricks,202102,Actively seeking work last 4 weeks,"During the last 4 weeks, have you been actively looking for work?",9,0,0,0,0,0,0,0,0,1,1,2021.03.29 09:03:20.985000000
Hendricks,202101,Actively seeking work last 4 weeks,"During the last 4 weeks, have you been actively looking for work?",9,0,0,0,0,0,0,0,0,3,2,2021.03.29 09:03:20.985000000
Hendricks,202012,Actively seeking work last 4 weeks,"During the last 4 weeks, have you been actively looking for work?",9,0,0,0,0,0,0,0,0,1,0,2021.03.29 09:03:20.985000000
Hendricks,202011,Actively seeking work last 4 weeks,"During the last 4 weeks, have you been actively looking for work?",9,0,0,0,0,0,0,0,0,6,1,2021.03.29 09:03:20.985000000
Hendricks,202010,Actively seeking work last 4 weeks,"During the last 4 weeks, have you been actively looking for work?",9,0,0,0,0,0,0,0,0,8,0,2021.03.29 09:03:20.985000000
Hendricks,202009,Actively seeking work last 4 weeks,"During the last 4 weeks, have you been actively looking for work?",9,0,0,0,0,0,0,0,0,10,3,2021.03.29 09:03:20.985000000
Hendricks,202008,Actively seeking work last 4 weeks,"During the last 4 weeks, have you been actively looking for work?",9,0,0,0,0,0,0,0,0,10,6,2021.03.29 09:03:20.985000000
Hendricks,202007,Actively seeking work last 4 weeks,"During the last 4 weeks, have you been actively looking for work?",9,0,0,0,0,0,0,0,0,3,1,2021.03.29 09:03:20.985000000
Hendricks,202005,Actively seeking work last 4 weeks,"During the last 4 weeks, have you been actively looking for work?",9,0,0,0,0,0,0,0,0,1,1,2021.03.29 09:03:20.985000000
Hendricks,202004,Actively seeking work last 4 weeks,"During the last 4 weeks, have you been actively looking for work?",9,0,0,0,0,0,0,0,0,3,3,2021.03.29 09:03:20.985000000
Hendricks,202003,Actively seeking work last 4 weeks,"During the last 4 weeks, have you been actively looking for work?",9,0,0,0,0,0,0,0,0,2,2,2021.03.29 09:03:20.985000000
Hendricks,202002,Actively seeking work last 4 weeks,"During the last 4 weeks, have you been actively looking for work?",9,0,0,0,0,0,0,0,0,1,1,2021.03.29 09:03:20.985000000
Hendricks,202001,Actively seeking work last 4 weeks,"During the last 4 weeks, have you been actively looking for work?",9,0,0,0,0,0,0,0,0,1,1,2021.03.29 09:03:20.985000000
Hendricks,201910,Actively seeking work last 4 weeks,"During the last 4 weeks, have you been actively looking for work?",9,0,0,0,0,0,0,0,0,1,1,2021.03.29 09:03:20.985000000
Hendricks,201909,Actively seeking work last 4 weeks,"During the last 4 weeks, have you been actively looking for work?",9,0,0,0,0,0,0,0,0,1,1,2021.03.29 09:03:20.985000000
Hendricks,201901,Actively seeking work last 4 weeks,"During the last 4 weeks, have you been actively looking for work?",9,0,0,0,0,0,0,0,0,2,2,2021.03.29 09:03:20.985000000
Hendricks,201812,Actively seeking work last 4 weeks,"During the last 4 weeks, have you been actively looking for work?",9,0,0,0,0,0,0,0,0,4,2,2021.03.29 09:03:20.985000000
Hendricks,201811,Actively seeking work last 4 weeks,"During the last 4 weeks, have you been actively looking for work?",9,0,0,0,0,0,0,0,0,3,1,2021.03.29 09:03:20.985000000
Hendricks,201810,Actively seeking work last 4 weeks,"During the last 4 weeks, have you been actively looking for work?",9,0,0,0,0,0,0,0,0,9,3,2021.03.29 09:03:20.985000000
Hendricks,201809,Actively seeking work last 4 weeks,"During the last 4 weeks, have you been actively looking for work?",9,0,0,0,0,0,0,0,0,10,3,2021.03.29 09:03:20.985000000
Hendricks,201808,Actively seeking work last 4 weeks,"During the last 4 weeks, have you been actively looking for work?",9,0,0,0,0,0,0,0,0,7,0,2021.03.29 09:03:20.985000000
Henry,202102,Actively seeking work last 4 weeks,"During the last 4 weeks, have you been actively looking for work?",9,0,0,0,0,0,0,0,0,3,2,2021.03.29 09:03:20.985000000
Henry,202101,Actively seeking work last 4 weeks,"During the last 4 weeks, have you been actively looking for work?",9,0,0,0,0,0,0,0,0,3,2,2021.03.29 09:03:20.985000000
Henry,202012,Actively seeking work last 4 weeks,"During the last 4 weeks, have you been actively looking for work?",9,0,0,0,0,0,0,0,0,1,0,2021.03.29 09:03:20.985000000
Henry,202011,Actively seeking work last 4 weeks,"During the last 4 weeks, have you been actively looking for work?",9,0,0,0,0,0,0,0,0,2,0,2021.03.29 09:03:20.985000000
Henry,202010,Actively seeking work last 4 weeks,"During the last 4 weeks, have you been actively looking for work?",9,0,0,0,0,0,0,0,0,1,0,2021.03.29 09:03:20.985000000
Henry,202009,Actively seeking work last 4 weeks,"During the last 4 weeks, have you been actively looking for work?",9,0,0,0,0,0,0,0,0,4,1,2021.03.29 09:03:20.985000000
Henry,202003,Need help reading hospital materials,Do you ever need help reading hospital materials?  (Medical),7,0,0,0,0,0,0,1,0,0,1,2021.03.29 09:03:20.985000000
Henry,201907,Need help reading hospital materials,Do you ever need help reading hospital materials?  (Medical),7,0,0,0,0,0,0,2,0,0,1,2021.03.29 09:03:20.985000000
Henry,201905,Need help reading hospital materials,Do you ever need help reading hospital materials?  (Medical),7,0,0,0,0,0,0,1,0,1,1,2021.03.29 09:03:20.985000000
Howard,202003,Need help reading hospital materials,Do you ever need help reading hospital materials?  (Medical),7,0,0,0,0,0,0,2,0,0,1,2021.03.29 09:03:20.985000000
Howard,201907,Need help reading hospital materials,Do you ever need help reading hospital materials?  (Medical),7,0,0,0,0,0,0,2,0,0,1,2021.03.29 09:03:20.985000000
Jackson,201908,Need help reading hospital materials,Do you ever need help reading hospital materials?  (Medical),7,0,0,0,0,0,0,1,0,1,1,2021.03.29 09:03:20.985000000
Jackson,201906,Need help reading hospital materials,Do you ever need help reading hospital materials?  (Medical),7,0,0,0,0,0,0,1,0,0,1,2021.03.29 09:03:20.985000000
Jackson,201905,Need help reading hospital materials,Do you ever need help reading hospital materials?  (Medical),7,0,0,0,0,0,0,1,0,0,1,2021.03.29 09:03:20.985000000
Jackson,201904,Need help reading hospital materials,Do you ever need help reading hospital materials?  (Medical),7,0,0,0,0,0,0,1,0,0,1,2021.03.29 09:03:20.985000000
Jasper,202004,Need help reading hospital materials,Do you ever need help reading hospital materials?  (Medical),7,0,0,0,0,0,0,1,0,0,1,2021.03.29 09:03:20.985000000
Jay,201910,Need help reading hospital materials,Do you ever need help reading hospital materials?  (Medical),7,0,0,0,0,0,0,1,0,0,1,2021.03.29 09:03:20.985000000
Jay,201908,Need help reading hospital materials,Do you ever need help reading hospital materials?  (Medical),7,0,0,0,0,0,0,1,0,0,1,2021.03.29 09:03:20.985000000
Jay,201906,Need help reading hospital materials,Do you ever need help reading hospital materials?  (Medical),7,0,0,0,0,0,0,1,0,0,1,2021.03.29 09:03:20.985000000
Jefferson,202003,Need help reading hospital materials,Do you ever need help reading hospital materials?  (Medical),7,0,0,0,0,0,0,1,0,0,1,2021.03.29 09:03:20.985000000
Jefferson,201906,Need help reading hospital materials,Do you ever need help reading hospital materials?  (Medical),7,0,0,0,0,0,0,1,0,0,1,2021.03.29 09:03:20.985000000
Jennings,202004,Need help reading hospital materials,Do you ever need help reading hospital materials?  (Medical),7,0,0,0,0,0,0,1,0,0,1,2021.03.29 09:03:20.985000000
Jennings,202003,Need help reading hospital materials,Do you ever need help reading hospital materials?  (Medical),7,0,0,0,0,0,0,1,0,0,1,2021.03.29 09:03:20.985000000
Knox,201907,Actively seeking work last 4 weeks,"During the last 4 weeks, have you been actively looking for work?",9,0,0,0,0,0,0,0,0,1,0,2021.03.29 09:03:20.985000000
Knox,201905,Actively seeking work last 4 weeks,"During the last 4 weeks, have you been actively looking for work?",9,0,0,0,0,0,0,0,0,1,1,2021.03.29 09:03:20.985000000
Knox,201904,Need help reading hospital materials,Do you ever need help reading hospital materials?  (Medical),7,0,0,0,0,0,0,1,0,0,1,2021.03.29 09:03:20.985000000
Knox,201811,Actively seeking work last 4 weeks,"During the last 4 weeks, have you been actively looking for work?",9,0,0,0,0,0,0,0,0,4,1,2021.03.29 09:03:20.985000000
Knox,201810,Actively seeking work last 4 weeks,"During the last 4 weeks, have you been actively looking for work?",9,0,0,0,0,0,0,0,0,2,1,2021.03.29 09:03:20.985000000
Knox,201809,Actively seeking work last 4 weeks,"During the last 4 weeks, have you been actively looking for work?",9,0,0,0,0,0,0,0,0,2,1,2021.03.29 09:03:20.985000000
Knox,201808,Actively seeking work last 4 weeks,"During the last 4 weeks, have you been actively looking for work?",9,0,0,0,0,0,0,0,0,2,1,2021.03.29 09:03:20.985000000
Kosciusko,202102,Actively seeking work last 4 weeks,"During the last 4 weeks, have you been actively looking for work?",9,0,0,0,0,0,0,0,0,2,1,2021.03.29 09:03:20.985000000
Kosciusko,202101,Actively seeking work last 4 weeks,"During the last 4 weeks, have you been actively looking for work?",9,0,0,0,0,0,0,0,0,1,0,2021.03.29 09:03:20.985000000
Kosciusko,202012,Actively seeking work last 4 weeks,"During the last 4 weeks, have you been actively looking for work?",9,0,0,0,0,0,0,0,0,2,2,2021.03.29 09:03:20.985000000
Kosciusko,202011,Actively seeking work last 4 weeks,"During the last 4 weeks, have you been actively looking for work?",9,0,0,0,0,0,0,0,0,2,2,2021.03.29 09:03:20.985000000
Kosciusko,202010,Actively seeking work last 4 weeks,"During the last 4 weeks, have you been actively looking for work?",9,0,0,0,0,0,0,0,0,5,4,2021.03.29 09:03:20.985000000
Kosciusko,202009,Actively seeking work last 4 weeks,"During the last 4 weeks, have you been actively looking for work?",9,0,0,0,0,0,0,0,0,1,1,2021.03.29 09:03:20.985000000
Kosciusko,202008,Actively seeking work last 4 weeks,"During the last 4 weeks, have you been actively looking for work?",9,0,0,0,0,0,0,0,0,3,2,2021.03.29 09:03:20.985000000
Kosciusko,202007,Actively seeking work last 4 weeks,"During the last 4 weeks, have you been actively looking for work?",9,0,0,0,0,0,0,0,0,1,0,2021.03.29 09:03:20.985000000
